"subject_id","date.x","sumsexp","sumscon","expbf","conbf","conrw","exprw","respid","interview_start","interview_end","country","q5a_1","q5b_1","q2_1","q2_2","q2_3","q2_4","q2_5","q2_6","q2_7","q3_1","q3_2","q3_3","q3_4","q3_5","q3_6","q4_1","q6","gender_image","S2","agegroups","totaltime"
"x17jJ5Wi61HSNZqGKZDiqAHnQgD4_TditHYZ-E4wBQQIhBaUc2qoYYkgwPALb_S-RNkFMmPu-Qzzhtwa4Bib17M9uV7xasJ07XLU0J03_wU1","2019-10-08T15:14:17Z",14,14,0.4307837354232938,0.4504740897715012,-13,-14,1434,43746.5925427431,43746.5976074884,"Deutschland",2,5,6,5,2,5,2,3,6,4,2,4,2,3,4,5,"Meine Aufmerksamkeit",1,37,3,429
"XSV0Dl94HybBuU0Pje5kVTGN_P_tEMjnvWf0dsDIiwQpuOEr3Asr7uO421LcxJdRwq0PkZ2ZiWVEgh70pVDLEHKE7_mONNHyyGuvakRQ8_M1","2019-10-08T15:20:20Z",8,9,0.4123519882229847,0.440613447089387,-14,-16,768,43746.5960956019,43746.6052452893,"Deutschland",1,5,6,6,6,5,2,2,3,4,3,4,2,2,4,5,"wie aufmerksam der Betrachter war",1,69,6,711
"QkV_7KZ1VLnuMn52ZltNUUE0QPwt_Hnh5vdkQO8cBCW0hywR7924WdCEhlsfbRGoS3M9KNAQPtzkSjU6BVbfcybKAf_ibnoaG4r4sRUfsP81","2019-10-08T15:26:04Z",9,8,0.4029350739604229,0.4229544400293138,-16,-17,814,43746.465283912,43746.6060422454,"Deutschland",3,5,6,6,7,5,6,6,1,3,4,2,3,5,2,3,"keine Ahnung",1,25,2,452
"mPMUvqUQFxQX6ENAix5wayqnGSzcThfZbv_lWBe-nK05zF3gqzG1GzqqlaaQfda5qUif6JfmvGAvmNmReySgKUq3zpyVqZgE9tyAqlTxxVY1","2019-10-08T15:33:25Z",9,10,0.3938004271174483,0.4218792205629817,-16,-18,1135,43746.6036304398,43746.6129895023,"Deutschland",3,4,6,5,6,6,1,6,7,4,3,5,3,3,5,5,"leider keine ahnung",2,66,6,754
"ItCsA3SeNe-CDyLKZ6AHRS_5EVDqPbk25uj41Rvg94Eknlq9BUzKJY6wgR5NVMNheLrMTW3U94tZTf8v_Z-ONgQ5l940Hyvz5rXuB2dxP1M1","2019-10-08T15:36:08Z",11,11,0.4010366883926306,0.4291838974437245,-15,-17,63,43745.5482664699,43746.6140105324,"Deutschland",2,3,3,2,2,2,2,2,4,2,3,4,2,2,4,5,"Merkfähigkeit",2,64,5,545
"yWpnihE-OuWXCZhgOXWx_8V3Z6mRbJeo-Mbmp1d98bgvNsYKXhb22BLJr0HTjyCOmYABmEmoLX2mMB81yjAfUbmD2-Pivyvu6wvjsG7QkA01","2019-10-08T15:52:35Z",7,11,0.3772126808587317,0.4367154676178285,-14,-20,771,43746.6184306366,43746.6247988079,"Deutschland",1,3,1,2,2,2,1,3,7,5,2,5,1,1,5,5,"weiß nicht",2,55,5,516
"DPRrhBS29EbnZlOQWpby3tgKDdI0Dgy25Pi5_FVzSZb0FSrNqfKix6Qud5wLO1GCBZ3ySN2G5H2IrYfWwkxgxnuv0QCECDFE-jaGztm2uqI1","2019-10-08T16:04:40Z",12,9,0.3921596148311505,0.4272081409426446,-15,-18,1077,43746.4270879977,43746.6333939005,"Deutschland",3,4,6,6,6,6,4,5,4,2,4,4,3,3,3,4,"Reaktionen / Emotionen auf diverses Bildmaterial...",1,34,2,583
"OV7PCb1FH1Ze0vTZeZwV35CkDaJYAZye0RR9LuhCpe1EzYOuBIA1oI4QdaehMC9zwHz71qi3ZOeQ0ZAF9-Zxa5wMbrH8eX856-QAeoAFWQk1","2019-10-08T16:11:16Z",13,9,0.4170598361592768,0.4179690807556237,-16,-15,1083,43746.4083554398,43746.6385435185,"Deutschland",1,3,3,6,3,6,1,3,6,5,3,5,2,3,5,4,"Emotionen",1,31,2,576
"AA0bDAvAjKzpUnnfyE8nlHvpC6ks8xlH9P63brEWhL5t3UFmV9Iti6wnDbEiEgBdlFtVzU-oZ0FWTHTe1IqZnXHMODRKXlEISH6SpZ6vBUQ1","2019-10-08T16:12:17Z",13,12,0.4441253967519981,0.4339708266410047,-14,-12,935,43746.6322422454,43746.6392128819,"Deutschland",2,1,6,5,5,4,2,4,5,3,3,4,2,4,4,5,"weis nicht",1,72,6,522
"C2vMAal1-2lE0MApGkAVEscGD7XEdseTGGNFR-J5sG782vldMoJaw-Sq4wyNbZtd5PIT1WXtbs9DcVBGg3X0op0rRAoUTR-8iFpKg8bsoFI1","2019-10-08T16:16:05Z",9,10,0.4337829258032916,0.4329218952944756,-14,-13,818,43746.6352800116,43746.6406174768,"Deutschland",1,4,7,7,1,7,7,4,4,2,3,2,3,3,3,5,NA,2,53,4,443
"E9Q5Idx0offyCnEBX5WBLCjLbPr4F1K_HkwVIYG0UVYx-09MSoZy9_tfTTSYJGQu_lxvBypJ2AK8Zinlw1bh7mjEdX4qKitz5xCuNQERO-Q1","2019-10-08T16:19:20Z",6,8,0.3995862056926018,0.4154997647678684,-16,-17,974,43746.6355048958,43746.6446844907,"Deutschland",1,2,6,5,6,7,2,2,7,5,3,4,4,1,4,5,"Umwelt - Klimaschutz - Aggressionsbereitschaft - Ellenbogengesellschaft",2,76,6,698
"ojEVsJNu9CBwnFDl4OZoUtu-GUIsM5rsSllDSmFn2rg671hn8d3sMxs9ecJPHhF94nTqRJp2V_NoSBzvGX3MEloV52yqsnBZrAwsMZeoqN41","2019-10-08T16:24:33Z",10,11,0.3985811413285255,0.4227629790587136,-15,-17,766,43746.6400476505,43746.6467459144,"Deutschland",3,3,7,6,4,6,7,5,4,3,4,3,3,3,3,5,NA,1,40,3,541
"dOa6hUrSqhv5QAKCTEoek62-oGGcH-c_ca9f9iO6pzrmNkT4FJuIx8djAkms3DU9k07tF9RaRvJLy56oPv6XPuZmxcRUHCFYHeQTm-z5uFA1","2019-10-08T16:29:13Z",8,11,0.3822628586563195,0.4302509058248717,-14,-19,1046,43746.6441754282,43746.6499251968,"Deutschland",4,4,7,7,7,7,1,1,1,4,3,2,1,4,4,5,NA,2,68,6,478
"w0hwrUxj3Cwb2jQrWPRpJrRigLtN5nAZ6lNDOG3SFLVOPEhZhUUD4Z6cieS6YZNNzeoaKILhQ92WmDVO8UfFBcKJ914Tik8RmP0_Uowc_Pg1","2019-10-08T16:46:20Z",9,11,0.3738887262265309,0.43797206125775773,-13,-20,956,43746.6556347222,43746.6618748843,"Deutschland",3,2,6,6,3,5,4,3,5,2,2,5,3,2,4,4,NA,1,52,4,491
"9ukana17oqBAUpgOblBrtUoH8RNWVvjc46Gcc-R191_VK-HvT53myuB4c2_YD14bry-beNF1Qi_OBMxRFX98uKcB-3FITdhtUQ7nEVeXap01","2019-10-08T16:48:34Z",6,9,0.346738582860135,0.428355309088505,-14,-24,910,43746.657673148096,43746.6635754977,"Deutschland",3,4,5,5,6,5,4,5,4,4,3,3,3,3,3,5,NA,1,64,5,467
"kZ9giwG3xrEeZ8UgiYYUQk6ulNlkUXA89Efg6EPG57-8wW7xHN4GH8Jl1kITbyyWFIOA0ol7-aABWrOKwLoBXXR8Px94Wex_oXaBK3Bl2hg1","2019-10-08T16:59:00Z",12,11,0.3596886821708966,0.4360674921350148,-13,-22,1036,43746.6631490741,43746.6717186343,"Deutschland",1,1,7,7,7,5,5,7,2,2,5,3,3,5,4,3,"Aufmerksamkeit,Hinweise auf Situationen",2,71,6,669
"kgUMP4EhKrY0EV1fW3z4_-gVmYbGjtBZS2A4tpH16MfxC-D7Y-1JeEREnVXM1lX3UtRCB_GUQLhsVRbNJtL2IlkRNxZEKhQKGZInyIdUvSg1","2019-10-08T17:10:53Z",10,7,0.3587555239945305,0.4105522158295977,-16,-22,250,43746.6729762731,43746.6794148495,"Deutschland",1,2,6,5,5,6,1,6,6,4,2,4,3,3,5,5,"Umweltschutz",1,68,6,486
"gaLSDJQm2QDEUn1fx9oA7TbScGsKRaJhr15pNitJsiQ8qKdyRmzZWmok2Oqew1t7e_AXvnkcsBXVTZSVo4YC2M6b4v-B0oowhgLGIEyvuVY1","2019-10-08T17:12:47Z",11,11,0.3649303221230193,0.4177666188881718,-15,-21,835,43746.6743891551,43746.6820065972,"Deutschland",1,3,3,3,4,4,1,3,6,4,2,4,2,1,5,5,"Gedächtnis",2,70,6,599
"oCJlQ-mjEREUdhJqcZk6qSFq1GadeanxBxo1Yz6aQaDzTn57R0Mg09HxNHSxtMY27mrlkAVq2V0c7LIVBT8gNFB7-um1G1N_szImma0uNog1","2019-10-08T17:25:54Z",11,8,0.3712942552695199,0.401095405113033,-17,-20,1520,43746.6831821412,43746.6897831019,"Deutschland",3,3,7,4,7,3,1,4,3,3,4,4,3,1,3,5,NA,2,60,5,511
"cs59l3fvMIkzVRQiUGRUiqdp4iJ8eGAV-ZciFjhVlV72Tt50yUGDydONhUqUGezdFgkHMd0s6n8dG5XuH0MPzsyXrASJMSfRevVxbhuhe8U1","2019-10-08T17:34:37Z",9,9,0.3632729591368985,0.3925640785175333,-18,-21,1329,43746.6886329861,43746.6985610764,"Deutschland",1,5,6,7,3,3,1,6,7,4,3,4,3,1,5,5,"Merkfähigkeit der Häufigkeit von Wiederholung",1,74,6,780
"br5OLvK2wFJPfVIi1WSGlGVNgxAjOu0udg80WEFbiCdDMfzQqHxluUgSpZSerurFpxx44IH2MAOIRSdSSY-lj8meRR6LwA5jzqMuvkkwafE1","2019-10-08T17:34:43Z",11,11,0.3696275245513558,0.3993291565719382,-17,-20,936,43746.6900435995,43746.6954048264,"Deutschland",3,2,5,5,4,5,4,5,4,4,2,3,3,3,4,5,NA,2,55,5,437
"DAlsfgQ8BJ5A4C9w2IlVUb5XdWxs8856YP6D1puORlDbT1x_iOXeV0HsaMCc-e-TKIrP0kLkxmjW_lyIM9tOtIpBBuHEuJQWZQMoGE9b0lg1","2019-10-08T18:02:30Z",12,11,0.3840436426232362,0.4062993373897308,-16,-18,763,43746.7079825579,43746.7142083333,"Deutschland",1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,5,"Glück und Leid",2,66,6,483
"24xcCgEOLhYTPCx0jGIqoF7givjeU--hXZ57SRMowEibJ2hu0bGYDqJQG0LpXrfjYdzby8TpKE-IR_zVxMHqJhgoXGTqaSbdibdY9aOQsz81","2019-10-08T18:03:49Z",9,12,0.3756254990045452,0.4219880563906968,-14,-19,917,43746.709496794,43746.7160984143,"Deutschland",2,4,5,5,3,4,2,2,5,4,2,4,2,2,4,5,NA,1,54,4,526
"O9BhoaBrrDTSk-B1Pb8uTLeEs1NxwaY00yFUiq0LaqXNNauq0Q-HpU29_BzyNURHHuDtuDhn63S6sEBSRDso2s_jYgEmHY9CD0MpHG6LLZQ1","2019-10-08T18:07:45Z",7,7,0.3541552294346232,0.3975638506189434,-17,-22,1408,43746.7128162847,43746.7192035532,"Deutschland",1,4,2,1,2,2,2,3,6,5,2,5,2,1,5,4,"Das frage ich mich auch. Meine Merkfähigkeit? Wie lange man aufmerksam bleibt oder ob man im Laufe der Zeit/der Untersuchung abgestumpft ist, was den z.T. furchtbaren Bildinhalt betrifft..",2,43,3,537
"t9OyWGGhP46SOGqUxe0FXkvKlqA77kwvhKgtlZBHBAs7W8WF_ICiS5N2dqOrnvyn2DYA8qQqHQSZvBpflMetr0335lwf4fMYoTTT4UI5vhQ1","2019-10-08T18:27:35Z",11,12,0.3602757481486317,0.4127159463885181,-15,-21,951,43746.7254986458,43746.7335238426,"Deutschland",2,3,5,5,7,5,6,7,1,1,4,1,4,5,1,5,"weiß ich auch nicht",1,53,4,615
"JqkBlL86FSeCCDwIV50z2e5tqKalExxyCp3UHxLVC0ujBgVTLXXGqJP2Jurd4dZFkRfM7f2LKf8FchFj6knZoT-ZAIqxfHCPhSi5f7tubLw1","2019-10-08T18:29:53Z",12,7,0.374164052748926,0.3891374622321884,-18,-19,795,43746.7277551273,43746.7343584144,"Deutschland",2,2,3,3,2,2,2,2,6,4,1,4,2,1,4,5,"unsere aufmerksamkeit auf positives und negatives empfinden",2,66,6,554
"em1q07NhxIH7xtteGRsa-_k_gXdPndAGrEaYZCjKT9Wjev3zkXyl3hrYoma6tBRXPmdMRr1VVpMZn9lomTQjqcWX7VrbwkZ5r-Vs4sxe2KY1","2019-10-08T18:41:55Z",11,10,0.3808626494510545,0.3882197994640369,-18,-18,891,43746.7358240394,43746.7430013079,"Deutschland",2,4,6,4,4,5,5,5,3,3,3,2,3,3,4,5,"Umwelt gefahren, Gewalt, Friede freude Eierkuchen, Harmonie suchen",1,65,6,571
"AW9tgoXrBkGyPKf8cAxYaBXt6hELGuOt8FPa6USDDEv5yiN2R5-iux9wsQQc_hzt3ou6pO8IHkEkqNJHZcJ9QwcJvVVFBvb-mG1g__wM7v41","2019-10-08T18:46:16Z",11,9,0.3877691648835979,0.3800735124626148,-19,-17,904,43746.7329140856,43746.7455569444,"Deutschland",1,2,6,6,2,4,2,2,6,4,2,5,2,4,3,5,NA,1,62,5,1047
"8CC1mVlovawGQDAObzKYLBR4zCELdiKgZ8nOk3X6T2l5U5JMWNS35q3AjYwRCFSsKOPyo_V8nV3r80bpHMqlZZj9OGWtnbcMCZC7CZIuIxw1","2019-10-08T19:01:26Z",11,14,0.3948915783059379,0.4107558633791947,-15,-16,790,43746.7499319792,43746.7554829861,"Deutschland",1,3,5,5,5,5,2,6,5,4,1,4,3,2,5,5,NA,1,62,5,459
"GhqojpNfHnDfbCu3tkSLTH5yAGDX4M79vr4YNdxbGCaLH_gT4vQIrpRX0C4QH1PMSN_jmi5JFMhYw3NB1FZugBLIwuFY8TJPSsfAZncEbqg1","2019-10-08T19:03:21Z",14,11,0.4293267064540023,0.4180249974568552,-14,-12,965,43746.7205751505,43746.7570564468,"Deutschland",3,4,4,4,3,5,5,5,4,3,3,2,3,3,3,5,"keine ahnung",1,32,2,517
"ln1z_1Y8MxEgztlhCVAZu7rgudMQyGeiobyaY16powGhcPueUB1GZXYG2090KjxFC7DIwHJRij87-ESXvZjXDqHKc8Q4aGdv8RGAyIu05_81","2019-10-08T19:39:31Z",11,9,0.4376229775759303,0.4090453454005384,-15,-11,796,43746.7756941782,43746.7833799768,"Deutschland",3,3,6,7,3,4,1,6,5,3,3,3,2,2,4,5,"gefällt oder gefällt nicht",1,59,5,590
"ojnjSoXaI5J4O-b5-ZYCQXwx1kzZj5c3qHCTKlnx0AulCohv5eCmc5dQZozpDKnARoZUa8weT935Oj5xmGAMZkDAwiQkokFN8ne3uQvJcDA1","2019-10-08T19:47:05Z",12,8,0.4560933993887731,0.3928751120294397,-17,-9,191,43745.5206617708,43746.7866575579,"Deutschland",2,3,3,4,3,3,2,3,5,4,1,4,1,1,4,5,"Aufmerksamkeit",2,30,2,753
"ogqE-MR88hjAGlzYY-aMbo3nd0LsN7m70E_VPdURNh2H0gSAgjZFi9C-z4cKkDa-iY6s1Cxs5sVy_TWtt7FhyVm3ZBvFrvNppvxZ8Y-Nmq41","2019-10-08T19:52:03Z",10,14,0.4551436927414917,0.4248752404385303,-13,-9,60,43746.7844055556,43746.7924104514,"Deutschland",3,2,5,5,3,5,1,4,6,4,3,4,2,2,4,4,"Die Eindrücke bei verschiedenen Ereignissen",1,84,6,606
"EO6AoDZM6FPJggkV8msWELYS0RJbA3Jk-LguIc0uMX5QOJO0qqmP8NI15cdoomYgOr7U61zHMXqqtuFsxfbiBc4uQeUbEDlynSuleEkZCHc1","2019-10-08T20:17:18Z",9,8,0.4445464807697901,0.407898228416686,-15,-10,49,43745.7799662384,43746.8160381944,"Deutschland",1,3,5,4,3,4,4,3,5,4,2,4,2,2,4,4,"freundliche bilder, erschreckende bilder, krankheit glückliche familie",2,66,6,1137
"SSXBiExjX-PEWOR6b5bIeY1UF1iDvTsUzXMqQabD7ozzOt6S1Wf6FOxM0fac5J-34ajoGLgfYsa1s35gSd7YTEG7b8eAMQWW3Lvu08TIIL41","2019-10-08T20:24:51Z",10,11,0.4436144146501782,0.4150840763600309,-14,-10,802,43746.724416169,43746.8116483449,"Deutschland",3,4,2,2,1,2,2,2,4,4,1,4,1,1,4,5,"nun entweder sind in den verpixelten bilder beeinflussungsmomente eingebaut die die unterschiedlichen reaktionen auf danach folgende bilder manipuliren sollen, also negatives verstärken und positives",2,51,4,590
"f7LoDycFGPQQjnCeM0JBn8a8BedrhXZyEP0HXA_IzXLkNplbtBmDGZLWU8mYxqW0GXdQNNhF4zYXzCeG3VuaoOtJqspzQ4McHT0OTEhPjfM1","2019-10-08T20:25:48Z",10,10,0.4426874125876277,0.4141812819947623,-14,-10,1133,43746.8066761921,43746.8165363079,"Deutschland",2,3,3,5,3,3,3,4,5,4,1,4,2,2,3,3,"das Kurzzeitgedächtnis testen",2,69,6,705
"Q03JMwDPiqd-33awV_PGEBx9Ke9tLtBjFH3pwa9T0VPXQ3q5T0y2rlGUFFqt9vIiD1IshhQMynzO3LMwQQXhQJRSsHW5gDaUqF-dAyOxK8g1","2019-10-08T20:44:38Z",7,8,0.4150747313797654,0.3977605573834802,-16,-13,30,43746.8210791319,43746.8283103819,"Deutschland",4,1,6,6,3,6,1,3,6,4,3,4,2,3,3,5,"das Gedächnis",2,63,5,580
"Q59159auvbKn43WSKKmDtAVC8QKmBqNAs8k44AoosoSlyXxvmKzandpetXSxGVVYQyxChi3HBqhYAqkhYxxzTayuKRPbN2AXuI7k4wo1lrc1","2019-10-08T20:53:33Z",9,11,0.4057268015201699,0.4047124897547141,-15,-14,1189,43746.827046412,43746.8360946412,"Deutschland",2,5,6,6,6,4,2,2,6,5,3,5,2,4,5,5,"weiß nicht",1,58,5,643
"a37ApqmH1PVU5zGYkUrbQEKDXs2VT-jSACeu_Z2iW8Mqch-IDRygcFDXcZcI2tlvunL2_13SBrzcg2HsGHpBQCyiAY1N4XnsL7nGIZ-CfAs1","2019-10-08T20:56:35Z",10,11,0.4048452407373405,0.4118724073266089,-14,-14,902,43746.8297495023,43746.8359648495,"Deutschland",1,3,4,4,4,4,3,4,5,3,2,3,3,2,3,5,NA,2,55,5,520
"NOgO9Hoo5FSzmf1pihXLaMcoB-VPOpfxYijjzL_ycOO7dpNc3wTpGp9Am-xe0keRlSYainpkJYD2FReTCoSfkk7a3F50YIoAqLJ2Aav-J2g1","2019-10-08T20:56:38Z",13,12,0.4308384853755115,0.4278510255761287,-12,-11,1053,43746.8292127315,43746.8370581366,"Deutschland",3,3,5,5,2,6,6,3,2,2,2,3,4,3,3,5,"Die Konzentration und das empfinden bei den verschiedenen Bildern.",1,48,4,631
"58s6El9Z4Iikqu9jQ9irr2afKaWvQ3NInT9c_tXCmRQBpJXkCr_wNvjvXVEF8HhmBuAWHL1h1tv6g5_gJhmECa7NPCeeTlPxYtfkMwKUfkA1","2019-10-08T21:08:30Z",9,9,0.4210044384881829,0.4185951334389147,-13,-12,780,43746.8369212616,43746.8459423611,"Deutschland",1,4,5,5,1,6,2,3,6,3,1,4,3,1,2,5,"mein empfinden und die Wahrnehmung der Fotos mit unterschiedlichen Themen",1,58,5,696
"Le1rnxkHDUk0-I65ygahhbehMZAuO3k4aowbWJGZmyxzWIyB5q-el1XAqegGj5LAFOpgUw40XyZST7e_OBft5-gtSwF1NWEIatkY5nPwzHU1","2019-10-08T21:12:05Z",7,7,0.3953851569274941,0.3944669853623511,-16,-15,758,43746.8403091782,43746.8465205208,"Deutschland",1,1,7,7,1,4,7,2,1,3,3,2,3,5,3,5,NA,1,66,6,485
"bx86msZ44BKggfeMtlQucTYqWqPaUEVtZ-8uF2rdy9bYX5AURNRHDelN8pyBHccZ2H2HRu92SCFSS0tGKCP9VHd1VE0GxoYswX7RgBnkP8I1","2019-10-08T21:15:10Z",9,10,0.3866673894350577,0.3936123563094598,-16,-16,1075,43746.8387908218,43746.8532010069,"Deutschland",4,2,7,7,4,6,6,5,4,3,3,3,3,3,4,5,"Die Wirkung der Bilder auf einem und die Stimmungsänderung.",2,52,4,1112
"8afytEmml1Gbp6LGe4b3JYX22a7PmxCeQN5Kq8FdilR8HfcWfptQ0NMdXHhVEHICgoaB5od2X0xuVI5eYPLo1W2oxHjBahElBab_brw_6Ss1","2019-10-08T21:42:57Z",10,7,0.3858244454798258,0.3715916439162167,-19,-16,782,43746.8601064005,43746.8676988079,"Deutschland",3,3,5,5,2,5,3,5,5,3,3,3,3,3,3,5,"meine Aufmerksamkeit",2,40,3,629
"sRG6UhMYbPRrANUf61C-WZvIvUX6Q_EM3E6x_ei_NGX_YPwpry1UPJRACc5lTsHV1owpSzthGUAisU1MNcrz-0BPl_hhEQ6amXmtQVULaMg1","2019-10-08T22:30:26Z",8,15,0.3701483303653501,0.409476480531083,-14,-18,882,43746.8844557523,43746.9012653125,"Deutschland",1,4,6,7,6,7,5,6,6,4,4,4,5,5,5,5,"schwarz weiss krieg und frieden",1,39,3,1384
"edvf73L3vyyy6FLqD5B7xufNvdtl9iCbrUlQA8ooXTSsYUP6uRvBYxVA-f4q3_OzIi5ZIstl9Yn-aliQ85eRaS6isGTUgeZaiFFH6EWp3T41","2019-10-08T23:19:43Z",9,11,0.3621758159767252,0.4167036166720708,-13,-19,1002,43746.9288772338,43746.9357794792,"Deutschland",3,1,3,3,3,3,1,2,6,4,2,4,1,2,4,5,"gedächtnis",1,75,6,521
"3qtAM90EH0b3J8uBNwHCZXRsbE3wFEzON8Tc-j8ao-OmUjaqKd4eOm8eTbVXq7bQtyw8wCOex-cG5xDgDbO9KQFazZ9-RsbNnpvgprieXEM1","2019-10-09T00:46:22Z",7,10,0.3416648165655003,0.4158437415727098,-13,-22,948,43746.9896291667,43746.9956190972,"Deutschland",1,5,4,4,4,4,4,4,7,5,1,5,2,1,5,5,"konzentration",2,66,6,464
"_0EdZq8RLrMNKiVHKHgkM7jIf64go4AUFW5hnn3IzZmqsozmbhjcLwxH71EDGNcL6fix0-MnU0ruypVTpVoi6n7BKcyc5m1I0AkCjq8P5ro1","2019-10-09T02:09:27Z",6,9,0.3176406896797527,0.4070323078980725,-14,-26,1596,43747.0459930208,43747.0542039352,"Deutschland",2,5,5,6,4,4,1,6,6,4,3,5,3,2,4,5,NA,2,60,5,614
"O6BKGN7FKn3qR5EajVrClI-fMXNLet0q1tg3OrBhBqbBsyn-1tDxT6VnbxnzsSchtM8xKvVuMBhPNJK32bAJh4ReyNFZ4GpvXGu8kJ0Y9QI1","2019-10-09T06:06:59Z",10,9,0.3168964260514245,0.398467126150551,-15,-26,1039,43747.2121138079,43747.2179491898,"Deutschland",2,2,4,4,2,3,3,1,5,4,2,5,1,4,4,5,"Kontrast : positive und negative Bilder",1,42,3,485
"iC5_lvO7yaBUf1eI9FSH0yCXxE7mQYY09-j83rhAMN6BJgVJVwfKpGO0Rdyuhh0E1t3iKNzNLyAuavonovaDt8jjIafzv6zdxLVnwSEWxo01","2019-10-09T07:32:24Z",13,12,0.3350320855913929,0.4136151216112062,-13,-23,1705,43747.2712986458,43747.2773668981,"Deutschland",3,1,5,5,4,5,4,5,4,3,3,4,3,3,3,5,NA,2,31,2,463
"Yb4jAjZGrYw7-TEDz8BNhZl6K_oGZeETKy2FYFfsunXR3kvzjI3fP-Tr824YM3d6q6uC9uKDcZZwNLTvIxGjP6zN1uXkQ8oPTx0UczObNL81","2019-10-09T07:42:16Z",10,10,0.3342726012161871,0.4127729234009416,-13,-23,815,43747.2808482292,43747.3020249653,"Deutschland",3,1,6,6,4,6,5,6,4,3,3,3,2,3,3,5,"Keine Ahnung, oder wie lange ich brauchte um einzuschlafen ???",1,81,6,857
"o9NYqlGyfFMfO4FIKb3MFGplDTSES4Ldz697VkxwJlCaJ9EGXTLm4hWTGurJwffaNVm-Yd9y_2qc01UnUEfAWRFpxmI8AIKt9QZVLMBEhqg1","2019-10-09T09:34:13Z",7,14,0.3162305813783671,0.4468533110764555,-9,-26,972,43747.3558969097,43747.3617972222,"Deutschland",3,3,5,5,7,4,2,6,4,3,4,2,3,3,2,4,NA,2,31,2,440
"9p0nb9ftMgwQu1vBuUZ_jkxcUXlkguZFGPaivbyCm6i8xtRG4YZSooiHu-IXVSETR0hZ9KifQbfy0Fz67aWB7aD17z5lBR97IT7XZ2MCxtY1","2019-10-09T11:26:26Z",8,11,0.3046358599223246,0.4551704441540896,-8,-28,850,43747.4344786227,43747.4394826389,"Deutschland",5,5,4,4,1,7,2,4,1,1,1,1,1,1,1,5,"Ich habe nicht die gerintgste Ahnung. Vielleicht kommt jetzt, da es positive und negative Bilde waren, eine Untersuchung, ob ich eher optimistisch oder pessimistisch bin.",1,42,3,425
"uF9Ir-InhbJbGdlIYvgpYjIX1DEpsoniqzcEyMRrEGxsQ6pWAe1Tv0iirswYXaib0GOe3wlYYCbaSLgVf3J9VRnBaOqYuJgoGtMDwcweXf01","2019-10-09T11:28:49Z",8,14,0.2936671817289579,0.4939834414109698,-4,-30,1812,43747.4355673264,43747.4419350347,"Deutschland",2,4,5,5,5,5,4,5,5,4,2,4,3,3,4,5,"Aufmerksamkeit",2,67,6,491
"n1n7XzNqIaoupNYtzMKPqx7FOxK8DmZAB_Y7A2nthEHw_Y5TsfFEAi09sG3E-Bjs1urItCWYrZKuTsvfVrQ_rZI51bAZrpj5It47G_-5KoQ1","2019-10-09T11:29:49Z",10,9,0.292975518759982,0.482917252295629,-5,-30,1887,43747.4363855324,43747.4454763542,"Deutschland",3,3,5,6,3,5,3,3,4,4,3,3,2,3,2,3,NA,2,61,5,731
"C5OL6w4T_qOAa2R5c4OzSf3EICz8_GXNFUHJatbRPZGlBPg7e1ZjYLoNPqbPXqyw6MMc60y_xkN8GEt7qg2WYUNhKeFGQu3mYiGEP2h0fE41","2019-10-09T11:30:03Z",9,14,0.2872951398765356,0.5248102038679862,-1,-31,1803,43747.4362675579,43747.442856713,"Deutschland",1,4,4,4,4,2,2,2,6,4,2,3,2,2,4,5,"Aufnahmefähigkeit",1,66,6,528
"bCUIb_TgEbcp0-tF64qpvwnWFpfRAXgYWSJ67RDkWhFIPJIzgsHb_kJJHtjN2VLgfN7PKvCfhj8VkTFHfTjct9ltp2QOLSpCl-jZZuagAhI1","2019-10-09T11:31:26Z",13,11,0.3030042291957065,0.5353259522647227,0,-28,1814,43747.4369581019,43747.4436424421,"Deutschland",3,2,4,5,4,3,3,3,4,3,4,3,3,3,3,5,NA,1,72,6,517
"vznCR2yM4fAPTEndHJGZwKjYWs_kJSowFmqs4B5nEY4cFpPomha2aJNDi693zXfyapEpYhzPpjtF0FToeGJk_KLjDD1MCyBMq7ibEUcmVCQ1","2019-10-09T11:31:49Z",8,9,0.2921202855452062,0.523030046401853,-1,-30,1772,43747.4377546296,43747.443865162,"Deutschland",3,3,4,5,3,3,2,5,3,2,2,3,4,3,2,5,"wie schnell man was gutes oder schlechtes kommen sieht. Was erwartet man.",2,61,5,480
"e0iwt-cBf9BfisCApWs9XYif6O75iezin1B_iYuDg6MzAZxA6SQSKWT3HvsLeuRZ_l-lM8kpkA6BXBNm1z9T4GJ_9dEZ_as4i8ZYkNTO5io1","2019-10-09T11:31:59Z",11,11,0.2967116136629143,0.5335312980995313,0,-29,1862,43747.4800978357,43747.4856820255,"Deutschland",4,3,6,5,5,5,4,4,4,3,3,3,4,4,3,3,"psyche",1,38,3,463
"bYTI5_dxy9-NxgSHRUi5T1SaMnQ6aFxOkZ7pAPu7tnA5_aVS-aRePXRtU6rR6kyPYnGBL_2xImYl4bkaFXPDLtT7ORial-ca2-wxKdChkDc1","2019-10-09T11:32:09Z",10,10,0.2960311108099619,0.5326397466425202,0,-29,1759,43747.4358243866,43747.4434428588,"Deutschland",2,5,6,6,5,6,1,1,6,4,1,5,2,3,3,5,NA,1,46,4,650
