"subject","time","condition","obj","obj_log","subj","subj_log","age","gender","country","qbs","environment","taskknown","behonest","BF"
"7241c878-d7e7-c78c-6a54-fc6a76eb2699","2023-03-30T09:53:56Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,32,"männlich","Deutschland",3,"Ja","Nein","Ja",0.5696724716954138
"f6bd335f-d122-61dc-317e-0796f98cc1bd","2023-03-30T10:07:59Z","Cmax",11,2.3978952727983707,11,2.3978952727983707,51,"weiblich","Deutschland",5.5,"Ja","Nein","Ja",0.5794796813765939
"833f061d-4eaf-35ac-b33c-32147a8347d0","2023-03-30T10:10:56Z","Cmax",13,2.5649493574615367,13,2.5649493574615367,50,"männlich","Österreich",3.5,"Ja","Nein","Ja",0.6104493096974308
"d62e8772-d173-551c-b25f-b305349ddc93","2023-03-30T10:11:22Z","Cmax",13,2.5649493574615367,13,2.5649493574615367,81,"weiblich","Deutschland",3.5,"Ja","Nein","Ja",0.6437627281070536
"56e44632-db45-481d-cf1e-72cf75482ce0","2023-03-30T10:11:29Z","Cmax",6,1.791759469228055,9,2.1972245773362196,53,"weiblich","Deutschland",6,"Ja","Nein","Ja",0.5969638218618106
"c2469de6-79ee-95f6-6dca-a96d7ece8e34","2023-03-30T10:12:42Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,47,"männlich","Deutschland",4,"Ja","Nein","Ja",0.5860786374216398
"6b0424f1-6b8f-356f-f9d3-102f8185a51e","2023-03-30T10:13:39Z","Cmax",6,1.791759469228055,6,1.791759469228055,46,"weiblich","Deutschland",4,"Ja","Nein","Ja",0.5452097460085581
"3d1136fc-272a-8242-9fdd-023af56bb503","2023-03-30T10:14:06Z","Cmax",5,1.6094379124341003,5,1.6094379124341003,55,"weiblich","Schweiz",2.5,"Ja","Nein","Ja",0.4996406276235818
"27dd85a7-7b17-9cf2-5186-b1f69606d447","2023-03-30T10:15:49Z","Cmax",8,2.0794415416798357,8,2.0794415416798357,50,"männlich","Österreich",3.5,"Ja","Nein","Ja",0.4831584877721498
"b4ac2be5-44e1-ca56-20c4-1f874bfb5b13","2023-03-30T10:16:58Z","Cmax",10,2.302585092994046,10,2.302585092994046,53,"weiblich","Deutschland",3,"Ja","Nein","Ja",0.48292951878894164
"20b671c2-f266-8597-3ae3-459dd552a25f","2023-03-30T10:19:20Z","Cmax",11,2.3978952727983707,11,2.3978952727983707,52,"weiblich","Deutschland",3.5,"Ja","Nein","Ja",0.4905736209352414
"8722cb2c-c34a-74b5-ae0d-ff09ae3beafe","2023-03-30T10:21:55Z","Cmax",14,2.6390573296152584,14,2.6390573296152584,33,"weiblich","Deutschland",1.5,"Ja","Nein","Ja",0.523049902378369
"5201dc3f-9877-66a7-8f1e-e82af0d6c3fa","2023-03-30T10:30:14Z","Cmax",12,2.4849066497880004,12,2.4849066497880004,33,"männlich","Schweiz",4.5,"Ja","Nein","Ja",0.5405432418020824
"89f952bb-0a9e-9ea6-6596-66d224563769","2023-03-30T10:36:09Z","Cmax",9,2.1972245773362196,15,2.70805020110221,78,"männlich","Deutschland",3,"Ja","Nein","Ja",0.5311468000794735
"ba58dfc8-ebc3-b542-04e5-eb733c54971a","2023-03-30T10:37:56Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,74,"weiblich","Deutschland",4,"Ja","Nein","Ja",0.5219810588242457
"d7fd2344-1de7-7f7d-7f65-17d69ebf30a9","2023-03-30T10:42:19Z","Cmax",11,2.3978952727983707,11,2.3978952727983707,35,"weiblich","Deutschland",3,"Ja","Nein","Ja",0.530538616787634
"275ea150-2abf-7372-dd71-95750f90279d","2023-03-30T10:52:43Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,63,"weiblich","Österreich",4,"Ja","Nein","Ja",0.5213850461495116
"31c097a6-96b3-4030-4387-a3eb25e0df54","2023-03-30T10:53:53Z","Cmax",8,2.0794415416798357,11,2.3978952727983707,31,"weiblich","Deutschland",4,"Ja","Nein","Ja",0.503871821252434
"3126ef01-1a3b-e127-0d2d-db0d9351eed3","2023-03-30T10:54:30Z","Cmax",11,2.3978952727983707,11,2.3978952727983707,48,"weiblich","Deutschland",3,"Ja","Nein","Ja",0.5120005443631723
"83a5c083-92fa-438d-26a2-f48ef9421a64","2023-03-30T10:57:07Z","Cmax",12,2.4849066497880004,12,2.4849066497880004,51,"weiblich","Deutschland",4,"Ja","Nein","Ja",0.5289719644667132
"26f9f603-8c1f-8206-7922-c2d2af7781ce","2023-03-30T11:03:11Z","Cmax",10,2.302585092994046,10,2.302585092994046,57,"weiblich","Österreich",4.5,"Ja","Nein","Ja",0.5287296145517844
"ed2131bb-5244-c078-af9a-050aa2b65976","2023-03-30T11:09:48Z","Cmax",12,2.4849066497880004,12,2.4849066497880004,52,"weiblich","Österreich",3,"Ja","Nein","Ja",0.5465113308254449
"7df93ed6-5faa-301d-04f4-0ad20a40801b","2023-03-30T11:12:58Z","Cmax",8,2.0794415416798357,8,2.0794415416798357,59,"weiblich","Österreich",4.5,"Ja","Nein","Ja",0.5277744304086747
"c3cd6fdd-efa2-c51e-4dfc-5be68c774c10","2023-03-30T11:16:01Z","Cmax",10,2.302585092994046,10,2.302585092994046,32,"männlich","Deutschland",3.5,"Ja","Nein","Ja",0.5275332795639813
"bf98c3b5-0b0e-aa42-1994-f7b3bca44a5b","2023-03-30T11:18:14Z","Cmax",14,2.6390573296152584,14,2.6390573296152584,48,"weiblich","Österreich",4.5,"Ja","Nein","Ja",0.5635358142164609
"4e55929a-a5bd-5f4c-c9b7-a67e14f29d48","2023-03-30T11:23:09Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,52,"weiblich","Deutschland",3,"Ja","Nein","Ja",0.5535797871314456
"bea0ec2c-7478-fa3b-5d0e-d88b2d6a6afe","2023-03-30T11:28:35Z","Cmax",9,2.1972245773362196,7,1.9459101490553132,48,"weiblich","Deutschland",3,"Ja","Nein","Ja",0.5438709567183916
"d9b84b45-c21e-90b4-3964-7f93e4cbc088","2023-03-30T11:28:44Z","Cmax",10,2.302585092994046,10,2.302585092994046,42,"weiblich","Österreich",4,"Ja","Nein","Ja",0.5436253130312324
"2c0892be-853b-27e4-869f-a623fa9cd654","2023-03-30T11:29:30Z","Cmax",12,2.4849066497880004,12,2.4849066497880004,66,"männlich","Schweiz",3.5,"Ja","Nein","Ja",0.5621119784443487
"f558f16b-6063-46ae-d94a-c573a028e28c","2023-03-30T11:30:37Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,39,"weiblich","Deutschland",2,"Ja","Nein","Ja",0.5521883165389253
"c566cbc3-4b8f-c25d-9be1-ff4d37858a3b","2023-03-30T11:31:24Z","Cmax",7,1.9459101490553132,7,1.9459101490553132,26,"weiblich","Österreich",2,"Ja","Nein","Ja",0.52399440756647
"d1c311f9-099f-a496-4dd8-25e84afa540f","2023-03-30T11:33:42Z","Cmax",12,2.4849066497880004,12,2.4849066497880004,56,"männlich","Schweiz",1.5,"Ja","Nein","Ja",0.5415116495883738
"c5907bec-e3aa-cf44-1ecd-4fbb1f5de821","2023-03-30T11:40:29Z","Cmax",10,2.302585092994046,10,2.302585092994046,52,"männlich","Schweiz",4,"Ja","Nein","Ja",0.5412681132446301
"0ad00969-f9b6-e607-5648-3dfb16ba5a92","2023-03-30T11:43:00Z","Cmax",9,2.1972245773362196,2,0.6931471805599453,51,"weiblich","Deutschland",5,"Ja","Nein","Ja",0.5318692010936078
"34f88ea1-a619-f6cc-238d-bad395a1a740","2023-03-30T11:53:01Z","Cmax",11,2.3978952727983707,11,2.3978952727983707,39,"weiblich","Deutschland",3.5,"Ja","Nein","Ja",0.5406568270906866
"ea2323ab-5a0f-3781-ad8a-17088e0e405c","2023-03-30T12:03:26Z","Cmax",5,1.6094379124341003,4,1.3862943611198906,55,"weiblich","Deutschland",2.5,"Ja","Nein","Ja",0.49586572868037065
"10e67384-e331-8940-c7a9-47cd58072e56","2023-03-30T12:14:37Z","Cmax",9,2.1972245773362196,8,2.0794415416798357,45,"weiblich","Deutschland",3,"Ja","Nein","Ja",0.4875942462765645
"a2cd4e1f-be3a-bf9f-433e-7ae6a837b4d2","2023-03-30T12:16:40Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,31,"männlich","Österreich",2.5,"Ja","Nein","Ja",0.4795191907922364
"5e78a21a-10c4-96ee-e23b-9653c6f13685","2023-03-30T12:40:49Z","Cmax",10,2.302585092994046,2,0.6931471805599453,30,"weiblich","Österreich",3,"Ja","Nein","Ja",0.47929866867960397
"eb4151e0-d37a-ec2c-dbc1-656ad5c46a03","2023-03-30T12:51:58Z","Cmax",13,2.5649493574615367,18,2.8903717578961645,28,"weiblich","Deutschland",2,"Ja","Nein","Ja",0.5025737405201877
"9bf8dcf1-2b2e-c40b-92d2-e8d31d3f9c36","2023-03-30T12:52:58Z","Cmax",13,2.5649493574615367,13,2.5649493574615367,28,"weiblich","Deutschland",2,"Ja","Nein","Ja",0.5274800018919286
"d92ba661-d7f2-6aa9-b74c-92008ddad7ae","2023-03-30T12:56:13Z","Cmax",8,2.0794415416798357,8,2.0794415416798357,76,"männlich","Deutschland",4.5,"Ja","Nein","Ja",0.5097684454918631
"81370277-5ba6-f5a6-ac56-361cd8d57f8a","2023-03-30T13:01:00Z","Cmax",7,1.9459101490553132,7,1.9459101490553132,26,"weiblich","Deutschland",3.5,"Ja","Nein","Ja",0.48475775306887753
"4598b610-6315-9a55-0e3d-82b38c3950c2","2023-03-30T13:09:42Z","Cmax",8,2.0794415416798357,8,2.0794415416798357,78,"männlich","Deutschland",4,"Ja","Nein","Ja",0.46909749151518204
"2cf19c3c-072a-4e5f-6d11-a8da834438ee","2023-03-30T13:10:12Z","Cmax",11,2.3978952727983707,11,2.3978952727983707,77,"weiblich","Deutschland",1.5,"Ja","Nein","Ja",0.4763728958704634
"6792f36b-c7f1-7ba8-b94a-c7b928703397","2023-03-30T13:11:27Z","Cmax",12,2.4849066497880004,12,2.4849066497880004,71,"weiblich","Schweiz",4,"Ja","Nein","Ja",0.49156093643533777
"95f767d5-8b70-7e04-9df6-53dc286a3d07","2023-03-30T13:14:40Z","Cmax",8,2.0794415416798357,8,2.0794415416798357,25,"männlich","Deutschland",4,"Ja","Nein","Ja",0.47558435978847313
"60dd2c01-2f29-a818-4520-18f655ae14c7","2023-03-30T13:17:09Z","Cmax",12,2.4849066497880004,12,2.4849066497880004,33,"weiblich","Österreich",3,"Ja","Nein","Ja",0.4907301114164537
"4f00ac1b-7361-1979-8e3a-982b618778d6","2023-03-30T13:47:17Z","Cmax",8,2.0794415416798357,8,2.0794415416798357,66,"männlich","Schweiz",2,"Ja","Nein","Ja",0.4747990026500072
"f984775e-b450-99d2-4f7d-43afc73a61a7","2023-03-30T13:53:18Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,51,"männlich","Österreich",2,"Ja","Nein","Ja",0.46705208757663075
"27d4c45d-afc6-de2c-5a7c-f0ff26d1b5c0","2023-03-30T14:19:54Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,28,"männlich","Deutschland",2,"Ja","Nein","Ja",0.45948583753359334
"cadb4fc0-cb6b-46c5-77ec-7bf0bf61a30d","2023-03-30T14:21:45Z","Cmax",11,2.3978952727983707,11,2.3978952727983707,47,"männlich","Schweiz",3,"Ja","Nein","Ja",0.46654207073632453
"6532eb74-f822-bf4a-a055-df192d65c98a","2023-03-30T14:37:08Z","Cmax",7,1.9459101490553132,7,1.9459101490553132,32,"weiblich","Österreich",3.5,"Ja","Nein","Ja",0.4445842194835861
"8cf9ffeb-1b61-ae06-6eca-cbd211c32e19","2023-03-30T15:33:56Z","Cmax",10,2.302585092994046,8,2.0794415416798357,23,"weiblich","Österreich",4.5,"Ja","Nein","Ja",0.4443795659986365
"6d840ad8-95f3-1be4-0af9-3eaf23d8de35","2023-03-30T15:40:34Z","Cmax",12,2.4849066497880004,12,2.4849066497880004,35,"weiblich","Deutschland",3.5,"Ja","Nein","Ja",0.4580888869145376
"13edd688-1e74-1a4d-71a5-e2c64638235a","2023-03-30T15:42:57Z","Cmax",8,2.0794415416798357,12,2.4849066497880004,80,"männlich","Deutschland",6,"Ja","Nein","Ja",0.44368197094803186
"52a38157-3514-aee2-357a-b5888bdc8fb7","2023-03-30T16:29:35Z","Cmax",10,2.302585092994046,10,2.302585092994046,76,"männlich","Deutschland",3.5,"Ja","Nein","Ja",0.44347829571012126
"6b972b63-3976-8c11-7e42-1fbcf5a78b84","2023-03-30T17:16:54Z","Cmax",8,2.0794415416798357,8,2.0794415416798357,35,"männlich","Deutschland",2.5,"Ja","Nein","Ja",0.42973756264078394
"11eaadab-c448-776a-0786-99c1409e7a34","2023-03-30T17:48:57Z","Cmax",8,2.0794415416798357,8,2.0794415416798357,24,"männlich","Deutschland",2.5,"Ja","Nein","Ja",0.4166203121007333
"5304357f-4d2c-3762-e85e-012ff2d275e2","2023-03-30T17:58:09Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,28,"weiblich","Österreich",4.5,"Ja","Nein","Ja",0.41021727353851273
"42768c37-d9b5-91b3-bd14-b85dc4ab0efa","2023-03-30T18:02:42Z","Cmax",10,2.302585092994046,10,2.302585092994046,36,"männlich","Schweiz",3,"Ja","Nein","Ja",0.41002655080444483
"71ba1b0b-d24d-01d2-342a-2f91185ac8f7","2023-03-30T18:12:12Z","Cmax",14,2.6390573296152584,14,2.6390573296152584,31,"männlich","Deutschland",2.5,"Ja","Nein","Ja",0.4348415442498698
"41dccfc5-b1fa-d7d2-b6e6-fbf73aee070c","2023-03-30T18:15:41Z","Cmax",11,2.3978952727983707,2,0.6931471805599453,27,"weiblich","Deutschland",3,"Ja","Nein","Ja",0.4413327106228855
"9afed14c-b281-c563-036e-e5d5f9e9bda2","2023-03-30T18:16:57Z","Cmax",11,2.3978952727983707,11,2.3978952727983707,34,"männlich","Deutschland",4,"Ja","Nein","Ja",0.4479700315643241
"e3e712ac-293a-0b29-8d8f-26cc16389f61","2023-03-30T18:41:59Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,54,"männlich","Schweiz",4,"Ja","Nein","Ja",0.4408593732800537
"8f6e05c5-5662-7057-b5e9-314571149322","2023-03-30T18:43:18Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,34,"weiblich","Deutschland",2.5,"Ja","Nein","Ja",0.43391094387702106
"fc54e739-ea67-cb84-c214-d37f2d8660c9","2023-03-30T19:02:20Z","Cmax",13,2.5649493574615367,13,2.5649493574615367,19,"weiblich","Deutschland",4,"Ja","Nein","Ja",0.453958957551144
"163bb5e5-f588-abca-51c6-81102d924328","2023-03-30T20:17:32Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,62,"weiblich","Schweiz",4,"Ja","Nein","Ja",0.446713711650474
"8ac8dc41-1a3b-691e-4660-e8e3a18c57bd","2023-03-30T20:22:34Z","Cmax",10,2.302585092994046,10,2.302585092994046,75,"männlich","Schweiz",4,"Ja","Nein","Ja",0.44651153861736775
"f3e3b5aa-287f-48c2-078b-81c8c9412d78","2023-03-30T21:22:34Z","Cmax",10,2.302585092994046,10,2.302585092994046,55,"weiblich","Deutschland",2,"Ja","Nein","Ja",0.44630964933997125
"003f8175-8a80-b662-c554-b5141b682ce8","2023-03-30T21:51:50Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,26,"weiblich","Deutschland",1.5,"Ja","Nein","Ja",0.43923577673667896
"ccc9f408-6419-36ca-3229-c0e282e7a095","2023-03-30T22:29:35Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,24,"männlich","Deutschland",4.5,"Ja","Nein","Ja",0.43232307825808414
"332e8c73-a8fe-fa98-dd52-b805947531ee","2023-03-31T03:13:18Z","Cmax",10,2.302585092994046,10,2.302585092994046,24,"männlich","Deutschland",3.5,"Ja","Nein","Ja",0.4321268476460572
"ec214e00-6db0-5be1-dc22-7a0a819563e8","2023-03-31T05:16:38Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,20,"männlich","Deutschland",4.5,"Ja","Nein","Ja",0.42537342535647965
"7e9175c9-3822-6377-1fe8-41bab237a203","2023-03-31T06:17:27Z","Cmax",12,2.4849066497880004,12,2.4849066497880004,30,"weiblich","Deutschland",3.5,"Ja","Nein","Ja",0.4382313889394433
"75f7c586-75c1-5809-3da7-f1dcee5f9c62","2023-03-31T06:52:20Z","Cmax",10,2.302585092994046,10,2.302585092994046,20,"weiblich","Deutschland",3,"Ja","Nein","Ja",0.43803368209435817
"741c3cd6-7d33-3503-88f7-083701384d1d","2023-03-31T07:04:45Z","Cmax",10,2.302585092994046,10,2.302585092994046,34,"weiblich","Deutschland",2.5,"Ja","Nein","Ja",0.43783625167999685
"636565f9-b818-b78c-f9d4-514ee6f6f905","2023-03-31T07:13:08Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,79,"weiblich","Deutschland",3.5,"Ja","Nein","Ja",0.4309492399992933
"68168b48-f6d8-4788-de69-bf3d24f722a1","2023-03-31T07:26:42Z","Cmax",12,2.4849066497880004,12,2.4849066497880004,28,"weiblich","Deutschland",3.5,"Ja","Nein","Ja",0.444065484053919
"d91f9202-57a0-9c1e-8b23-a634b78267cf","2023-03-31T07:35:54Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,39,"weiblich","Schweiz",4.5,"Ja","Nein","Ja",0.4370361145918895
"7ec86445-58e9-aff3-0764-50e3baddd0d8","2023-03-31T07:58:59Z","Cmax",15,2.70805020110221,15,2.70805020110221,35,"weiblich","Deutschland",5,"Ja","Nein","Ja",0.4713157902315962
"0dde0ddb-67b2-176f-50fa-39f5f9abfc38","2023-03-31T08:11:15Z","Cmax",12,2.4849066497880004,12,2.4849066497880004,35,"männlich","Deutschland",4,"Ja","Nein","Ja",0.4862281212670133
"3a8c3afc-e486-40fd-57d0-0ea73300013d","2023-03-31T08:45:10Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,35,"weiblich","Deutschland",2.5,"Ja","Nein","Ja",0.4782377511274876
"f17f7045-04f1-cae7-f164-4454df871fd8","2023-03-31T09:23:47Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,33,"männlich","Schweiz",5.5,"Ja","Nein","Ja",0.4704342765742971
"5ecaab12-66c2-44f0-0131-9fe1f0d2b3df","2023-03-31T09:25:29Z","Cmax",12,2.4849066497880004,12,2.4849066497880004,57,"weiblich","Österreich",3.5,"Ja","Nein","Ja",0.48530884598729895
"744ee204-80ca-fc6b-2427-d6658fc836c9","2023-03-31T10:23:37Z","Cmax",10,2.302585092994046,10,2.302585092994046,47,"weiblich","Schweiz",4.5,"Ja","Nein","Ja",0.4850969532629516
"b0de3a3c-e0cc-2d51-231e-0ef521df4ed2","2023-03-31T12:29:30Z","Cmax",10,2.302585092994046,10,2.302585092994046,64,"weiblich","Deutschland",2.5,"Ja","Nein","Ja",0.484885347653048
"6f374fd3-870d-24a9-6bfe-7b1ce9aaff35","2023-03-31T12:31:09Z","Cmax",8,2.0794415416798357,8,2.0794415416798357,21,"männlich","Deutschland",2,"Ja","Nein","Ja",0.4692649196643106
"62d330dc-ce33-45c9-08f0-04f8c784491c","2023-03-31T12:37:21Z","Cmax",11,2.3978952727983707,11,2.3978952727983707,58,"männlich","Deutschland",3.5,"Ja","Nein","Ja",0.4765346652892753
"f681f444-72ab-ea42-eb67-c0aa74b1c4da","2023-03-31T12:45:52Z","Cmax",12,2.4849066497880004,12,2.4849066497880004,44,"weiblich","Schweiz",5.5,"Ja","Nein","Ja",0.4916973520785798
"2f585862-42a3-4219-d643-6c7328821f8a","2023-03-31T12:47:29Z","Cmax",12,2.4849066497880004,12,2.4849066497880004,19,"männlich","Deutschland",4,"Ja","Nein","Ja",0.5075620466191453
"bff80550-fe95-62d2-2871-31d3370d06cf","2023-03-31T13:05:42Z","Cmax",7,1.9459101490553132,7,1.9459101490553132,30,"weiblich","Deutschland",4.5,"Ja","Nein","Ja",0.4828088626464095
"aea4211d-a614-2429-8f3d-158f18336fcf","2023-03-31T13:54:10Z","Cmax",8,2.0794415416798357,8,2.0794415416798357,44,"weiblich","Deutschland",4.5,"Ja","Nein","Ja",0.46730437547327286
"ccf8dd9f-f977-10eb-64b2-e9d3fa39405f","2023-03-31T14:41:43Z","Cmax",15,2.70805020110221,15,2.70805020110221,33,"männlich","Deutschland",2.5,"Ja","Nein","Ja",0.5049201449473365
"66f4bbd0-6105-29dc-d7f0-8fdffaab8d1d","2023-03-31T15:23:16Z","Cmax",6,1.791759469228055,6,1.791759469228055,78,"männlich","Österreich",4.5,"Ja","Nein","Ja",0.47256885647786984
"be207daa-f353-6eeb-dd88-490b735cee78","2023-03-31T15:34:30Z","Cmax",8,2.0794415416798357,8,2.0794415416798357,83,"männlich","Deutschland",5.5,"Ja","Nein","Ja",0.4576060568159011
"0883f8a4-bd0d-f1d6-a888-cca896264d76","2023-03-31T16:24:47Z","Cmax",13,2.5649493574615367,13,2.5649493574615367,76,"männlich","Deutschland",4,"Ja","Nein","Ja",0.4791256643001402
"5c36b11f-e124-c4f8-ed33-851dff92e6ee","2023-03-31T16:31:36Z","Cmax",11,2.3978952727983707,11,2.3978952727983707,24,"weiblich","Deutschland",5.5,"Ja","Nein","Ja",0.4865717866787742
"65b47268-e844-8df0-9c44-469f87381c8a","2023-03-31T17:01:59Z","Cmax",8,2.0794415416798357,8,2.0794415416798357,22,"weiblich","Deutschland",2,"Ja","Nein","Ja",0.470975153954076
"457d84dc-5159-758e-f3fd-b056995ac036","2023-03-31T18:53:27Z","Cmax",12,2.4849066497880004,12,2.4849066497880004,31,"weiblich","Österreich",1.5,"Ja","Nein","Ja",0.485779733079002
"72a80b57-d2d9-7ef2-737b-3f835b6f1bca","2023-03-31T19:33:44Z","Cmax",7,1.9459101490553132,7,1.9459101490553132,29,"weiblich","Deutschland",2.5,"Ja","Nein","Ja",0.46269970233655483
"c7248364-5fa7-7508-0448-b70f59d5bffa","2023-03-31T20:42:18Z","Cmax",12,2.4849066497880004,4,1.3862943611198906,32,"männlich","Österreich",3,"Ja","Nein","Ja",0.4771128475360618
"92db1ec1-6544-b7d7-23e0-2af08696c65c","2023-03-31T21:20:14Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,23,"weiblich","Deutschland",4,"Ja","Nein","Ja",0.46939475800547587
"eaa104ce-d2db-b04a-2fef-308ae21cd903","2023-04-01T05:32:05Z","Cmax",10,2.302585092994046,10,2.302585092994046,50,"männlich","Schweiz",3,"Ja","Nein","Ja",0.4691920204411432
"63be4d22-72f4-178f-ba02-7995ba11aac8","2023-04-01T06:18:39Z","Cmax",10,2.302585092994046,10,2.302585092994046,19,"männlich","Deutschland",4,"Ja","Nein","Ja",0.46898955428040273
"59585f8b-1629-3ac8-88aa-6b7396acfe77","2023-04-01T06:29:18Z","Cmax",8,2.0794415416798357,8,2.0794415416798357,28,"männlich","Deutschland",4,"Ja","Nein","Ja",0.4542125378973013
"e50a2218-a1f8-34f9-a634-16218892dcfe","2023-04-01T06:40:44Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,60,"weiblich","Schweiz",4,"Ja","Nein","Ja",0.4470192755263487
"0b6502c5-eb0a-edc1-aee6-364e7f197a3d","2023-04-01T06:50:17Z","Cmax",13,2.5649493574615367,13,2.5649493574615367,26,"weiblich","Österreich",3,"Ja","Nein","Ja",0.46779389478778705
"ef939545-2182-ffc0-cf68-a1b8da045d97","2023-04-01T07:13:12Z","Cmax",11,2.3978952727983707,11,2.3978952727983707,72,"weiblich","Deutschland",3.5,"Ja","Nein","Ja",0.4749758655026022
"357e97ab-ad1f-5ba4-e286-a355a62f905a","2023-04-01T07:15:03Z","Cmax",10,2.302585092994046,10,2.302585092994046,78,"männlich","Deutschland",5.5,"Ja","Nein","Ja",0.47477246532731293
"9d7eb2ae-5822-ea19-648e-8655aef77e33","2023-04-01T07:43:42Z","Cmax",13,2.5649493574615367,13,2.5649493574615367,33,"weiblich","Deutschland",3.5,"Ja","Nein","Ja",0.49743597758752794
"f3070b55-8833-114d-8974-3f2c4315dabc","2023-04-01T09:20:44Z","Cmax",12,2.4849066497880004,12,2.4849066497880004,34,"männlich","Deutschland",4.5,"Ja","Nein","Ja",0.5134371065091762
"1a54d21d-7575-66ac-da3c-e67fc3c2deff","2023-04-01T09:23:18Z","Cmax",10,2.302585092994046,10,2.302585092994046,43,"männlich","Schweiz",3,"Ja","Nein","Ja",0.5132216136319687
"97ce39be-e81a-f99a-d19e-0de5c161d523","2023-04-01T10:04:33Z","Cmax",12,2.4849066497880004,12,2.4849066497880004,28,"weiblich","Deutschland",4.5,"Ja","Nein","Ja",0.529961419388742
"bdafa182-ce6f-bd75-b2a2-9584c6727060","2023-04-01T11:16:54Z","Cmax",13,2.5649493574615367,13,2.5649493574615367,18,"weiblich","Deutschland",5,"Ja","Nein","Ja",0.5564759513815073
"88b38f0e-3f28-0759-982f-bb9833a0cbc3","2023-04-01T12:11:01Z","Cmax",12,2.4849066497880004,12,2.4849066497880004,54,"männlich","Schweiz",4,"Ja","Nein","Ja",0.5752529301155902
"216dcec2-225f-da13-90e0-fa4650b72f29","2023-04-01T12:22:09Z","Cmax",10,2.302585092994046,9,2.1972245773362196,24,"männlich","Deutschland",2,"Ja","Nein","Ja",0.5750185561872192
"8cecc72e-c061-b3e5-ff0e-f3c7cb95edb3","2023-04-01T12:26:04Z","Cmax",12,2.4849066497880004,12,2.4849066497880004,35,"männlich","Deutschland",2.5,"Ja","Nein","Ja",0.5946930115709118
"adf1d93c-e728-852b-e21c-edda3e78dfd3","2023-04-01T12:33:37Z","Cmax",10,2.302585092994046,10,2.302585092994046,33,"männlich","Deutschland",4,"Ja","Nein","Ja",0.5944530370107339
"d512e254-90e5-5898-9c75-d639eb933aca","2023-04-01T12:48:27Z","Cmax",14,2.6390573296152584,3,1.0986122886681098,22,"männlich","Schweiz",3,"Ja","Nein","Ja",0.6362482610037962
"646b377b-06d3-38d4-4057-034097dbf29c","2023-04-01T13:17:20Z","Cmax",10,2.302585092994046,11,2.3978952727983707,26,"männlich","Deutschland",3.5,"Ja","Nein","Ja",0.6359960477056067
"7c674296-efc5-555c-e9b7-764c0ad0b671","2023-04-01T13:37:02Z","Cmax",12,2.4849066497880004,12,2.4849066497880004,24,"weiblich","Deutschland",4.5,"Ja","Nein","Ja",0.6586474866817172
"34950441-5737-4a78-8261-30be01dae2df","2023-04-01T14:31:47Z","Cmax",13,2.5649493574615367,13,2.5649493574615367,21,"männlich","Deutschland",3.5,"Ja","Nein","Ja",0.694578338969015
"36c22a71-ce4b-9818-e55c-1ee917e636a3","2023-04-01T15:10:19Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,77,"männlich","Deutschland",4,"Ja","Nein","Ja",0.681540558447067
"aba27456-7dda-c18d-2c77-4089cc7f2ecb","2023-04-01T15:44:14Z","Cmax",13,2.5649493574615367,13,2.5649493574615367,28,"weiblich","Schweiz",5,"Ja","Nein","Ja",0.7191919681928456
"be4e1558-7a2e-38df-2478-216535e04cc5","2023-04-01T16:00:11Z","Cmax",7,1.9459101490553132,7,1.9459101490553132,79,"männlich","Deutschland",4.5,"Ja","Nein","Ja",0.6791483171286786
"688d397e-1ace-0103-af53-0da6e5f6f5b3","2023-04-01T16:00:44Z","Cmax",14,2.6390573296152584,14,2.6390573296152584,55,"weiblich","Deutschland",2.5,"Ja","Nein","Ja",0.729259018506045
"0885ff98-b0a0-bfd9-eeb8-cbaec5108705","2023-04-01T16:20:51Z","Cmax",10,2.302585092994046,10,2.302585092994046,28,"weiblich","Deutschland",4.5,"Ja","Nein","Ja",0.7289811270800327
"f825d674-1098-8603-4e54-e20e63d827e9","2023-04-01T16:25:14Z","Cmax",8,2.0794415416798357,8,2.0794415416798357,33,"weiblich","Deutschland",3,"Ja","Nein","Ja",0.7016040626589801
